idarista|idnodoorigen|idnododestino|idvia|distancia|geom
1988|540|299|6|0.0407449924449|SRID=4326;LINESTRING(-77.0381215 -12.121013,-77.0379919 -12.1212216)
1990|670|1175|1|0.412909565778|SRID=4326;LINESTRING(-77.024253 -12.1273889,-77.024299 -12.1270683,-77.0243212 -12.1265357,-77.0243483 -12.1255209,-77.024403 -12.1249158)
1992|197|854|51|0.140844712345|SRID=4326;LINESTRING(-77.0282715 -12.1338638,-77.0276948 -12.1332377)
1993|854|1176|51|0.0158760244946|SRID=4326;LINESTRING(-77.0276948 -12.1332377,-77.0276262 -12.1331705)
1994|1176|667|51|0.199027222016|SRID=4326;LINESTRING(-77.0276262 -12.1331705,-77.0267961 -12.1322995)
1995|667|143|51|0.0564274819133|SRID=4326;LINESTRING(-77.0267961 -12.1322995,-77.0265576 -12.1320555)
1996|143|1172|51|0.136195157897|SRID=4326;LINESTRING(-77.0265576 -12.1320555,-77.0259696 -12.1314785)
1998|673|1071|294|0.456955041272|SRID=4326;LINESTRING(-77.0242713 -12.125861,-77.0240804 -12.1263714,-77.0238043 -12.127281,-77.0236916 -12.1274659,-77.023644 -12.127544,-77.0233231 -12.1284391)
1999|1071|684|294|0.172291622258|SRID=4326;LINESTRING(-77.0233231 -12.1284391,-77.0230171 -12.129428)
2000|684|683|294|0.0197861270866|SRID=4326;LINESTRING(-77.0230171 -12.129428,-77.0229999 -12.1295455)
2001|683|1177|294|0.152273251328|SRID=4326;LINESTRING(-77.0229999 -12.1295455,-77.0227252 -12.1304182)
2002|1177|221|294|0.17167717921|SRID=4326;LINESTRING(-77.0227252 -12.1304182,-77.022391 -12.1313943)
2003|221|676|294|0.16573083746|SRID=4326;LINESTRING(-77.022391 -12.1313943,-77.0222446 -12.1318279,-77.02203 -12.132323)
2004|676|1139|294|0.227499758105|SRID=4326;LINESTRING(-77.02203 -12.132323,-77.0215665 -12.1331202,-77.0213691 -12.133523)
2006|673|1178|1|0.288033106773|SRID=4326;LINESTRING(-77.0242713 -12.125861,-77.0241243 -12.1260462,-77.023738 -12.1272378,-77.023575 -12.1274476)
2008|675|1179|47|0.187171610393|SRID=4326;LINESTRING(-77.0236572 -12.1306582,-77.0235664 -12.1317776)
2010|1180|83|47|0.222720183154|SRID=4326;LINESTRING(-77.0235368 -12.1306151,-77.0236912 -12.1292875)
2012|1180|1177|254|0.137091239661|SRID=4326;LINESTRING(-77.0235368 -12.1306151,-77.0227252 -12.1304182)
2014|1111|1181|33|0.0170574033225|SRID=4326;LINESTRING(-77.0138216 -12.1269908,-77.0138357 -12.1270922)
2015|1181|835|33|0.0982599752891|SRID=4326;LINESTRING(-77.0138357 -12.1270922,-77.0139409 -12.1276726)
2017|836|1182|33|0.0972666019547|SRID=4326;LINESTRING(-77.013756 -12.1276984,-77.0136691 -12.1271211)
2018|1182|1183|33|0.0179533622489|SRID=4326;LINESTRING(-77.0136691 -12.1271211,-77.0136451 -12.127016)
2020|1181|1182|1|0.0277431646712|SRID=4326;LINESTRING(-77.0138357 -12.1270922,-77.0136691 -12.1271211)
2022|835|1184|33|0.0527553683193|SRID=4326;LINESTRING(-77.0139409 -12.1276726,-77.0139568 -12.1277306,-77.0139963 -12.1279844)
2023|828|840|271|0.12561920672|SRID=4326;LINESTRING(-77.0137325 -12.129389,-77.0130201 -12.1291121)
2024|840|1008|271|0.114302613496|SRID=4326;LINESTRING(-77.0130201 -12.1291121,-77.0123694 -12.1288664)
2025|1008|988|271|0.128982984515|SRID=4326;LINESTRING(-77.0123694 -12.1288664,-77.0118745 -12.1286809,-77.0116189 -12.128635)
2026|988|991|271|0.140891245041|SRID=4326;LINESTRING(-77.0116189 -12.128635,-77.0112126 -12.1286335,-77.01076 -12.128653)
2027|991|1142|271|0.182789105291|SRID=4326;LINESTRING(-77.01076 -12.128653,-77.0096469 -12.1287093)
2029|375|519|70|0.169620811526|SRID=4326;LINESTRING(-77.0410924 -12.1179225,-77.040058 -12.1179186)
2030|519|522|70|0.177644027614|SRID=4326;LINESTRING(-77.040058 -12.1179186,-77.0389747 -12.1179099)
2032|552|375|68|0.163993975742|SRID=4326;LINESTRING(-77.0411067 -12.1189065,-77.0410924 -12.1179225)
2034|375|504|40|0.196887462106|SRID=4326;LINESTRING(-77.0410924 -12.1179225,-77.0419379 -12.1170836)
2036|618|610|310|0.210435878899|SRID=4326;LINESTRING(-77.0404929 -12.113504,-77.0414129 -12.1143845)
2038|163|619|90|0.19960737518|SRID=4326;LINESTRING(-77.0396604 -12.1126313,-77.0405272 -12.1134724)
2040|1170|376|194|0.163653382859|SRID=4326;LINESTRING(-77.0345547 -12.113245,-77.0343872 -12.1130551,-77.0341555 -12.112774,-77.033898 -12.1125054)
2041|376|1044|194|0.130080298301|SRID=4326;LINESTRING(-77.033898 -12.1125054,-77.0333143 -12.1119767)
2042|1044|1136|194|0.076026067452|SRID=4326;LINESTRING(-77.0333143 -12.1119767,-77.0330015 -12.1116399)
2044|35|1185|238|0.174090490129|SRID=4326;LINESTRING(-77.0514552 -12.1117138,-77.0506896 -12.1109899)
2046|1186|563|238|0.148421601819|SRID=4326;LINESTRING(-77.0492485 -12.1096379,-77.0499014 -12.1102549)
2047|563|608|238|0.166680702094|SRID=4326;LINESTRING(-77.0499014 -12.1102549,-77.0506296 -12.1109529)
2049|1187|468|294|1.11538472456|SRID=4326;LINESTRING(-77.0274944 -12.1028965,-77.0275208 -12.1034206,-77.0275333 -12.1039403,-77.0275036 -12.1053721,-77.0270684 -12.1069498,-77.0266126 -12.1080868,-77.0265152 -12.1086637,-77.0264503 -12.1092557,-77.0264225 -12.1095074)
2050|468|475|294|1.13764255347|SRID=4326;LINESTRING(-77.0264225 -12.1095074,-77.026085 -12.1127416,-77.026066 -12.1134703,-77.0260792 -12.1138968,-77.0262774 -12.1163333)
2051|475|648|294|0.557474335926|SRID=4326;LINESTRING(-77.0262774 -12.1163333,-77.0262919 -12.116875,-77.0263004 -12.1172694,-77.0262661 -12.1177057,-77.0260429 -12.1188051,-77.0258541 -12.1196526)
2052|648|1175|294|0.908837382459|SRID=4326;LINESTRING(-77.0258541 -12.1196526,-77.0257425 -12.1199799,-77.025528 -12.1205422,-77.0253237 -12.1211803,-77.0251759 -12.1216866,-77.0249814 -12.1224298,-77.0247297 -12.1235296,-77.024403 -12.1249158)
2053|1175|1178|294|0.443269830573|SRID=4326;LINESTRING(-77.024403 -12.1249158,-77.0242616 -12.1253375,-77.0238371 -12.1266597,-77.023575 -12.1274476)
2054|1178|248|294|1.00200484558|SRID=4326;LINESTRING(-77.023575 -12.1274476,-77.0235515 -12.1275144,-77.0233049 -12.1282205,-77.0228969 -12.1294783,-77.0228454 -12.129621,-77.0222406 -12.1315435,-77.0220776 -12.1319882,-77.0218841 -12.1323818,-77.0216695 -12.1327678,-77.0214596 -12.1330875)
2056|1188|240|305|0.327460166329|SRID=4326;LINESTRING(-77.0236961 -12.1355566,-77.0240157 -12.1357294,-77.0242716 -12.1358428,-77.024506 -12.1359168,-77.0249021 -12.1359959,-77.0252062 -12.1360551,-77.025578 -12.1362127)
2057|240|1079|305|0.293964856726|SRID=4326;LINESTRING(-77.025578 -12.1362127,-77.025821 -12.1363829,-77.0259546 -12.1365334,-77.0261202 -12.1367713,-77.026281 -12.1370708,-77.0263004 -12.1371069,-77.0264463 -12.1373083,-77.0266225 -12.1376458)
2059|1189|13|1|0.0869243984374|SRID=4326;LINESTRING(-77.0236293 -12.1261429,-77.0237517 -12.1259381,-77.0238927 -12.1256903)
2061|598|595|45|0.152569103005|SRID=4326;LINESTRING(-77.0484549 -12.1132733,-77.0478084 -12.1139318)
2062|595|1103|45|0.165685560222|SRID=4326;LINESTRING(-77.0478084 -12.1139318,-77.0471011 -12.1146419)
2063|1103|587|45|0.162859125355|SRID=4326;LINESTRING(-77.0471011 -12.1146419,-77.0464086 -12.1153425)
2064|587|583|45|0.169378941781|SRID=4326;LINESTRING(-77.0464086 -12.1153425,-77.0456846 -12.1160675)
2065|583|576|45|0.164539724996|SRID=4326;LINESTRING(-77.0456846 -12.1160675,-77.0450001 -12.1167895)
2066|576|571|45|0.168708321654|SRID=4326;LINESTRING(-77.0450001 -12.1167895,-77.044272 -12.1175048)
2067|571|567|45|0.167911548997|SRID=4326;LINESTRING(-77.044272 -12.1175048,-77.0435633 -12.1182321)
2068|567|59|45|0.124606294716|SRID=4326;LINESTRING(-77.0435633 -12.1182321,-77.0430286 -12.1187634)
2069|59|58|45|0.0277262335196|SRID=4326;LINESTRING(-77.0430286 -12.1187634,-77.0430996 -12.1189144)
2071|592|1102|42|0.162597176303|SRID=4326;LINESTRING(-77.0470001 -12.113172,-77.0463126 -12.1138752)
2072|1102|588|42|0.167967161719|SRID=4326;LINESTRING(-77.0463126 -12.1138752,-77.0455961 -12.1145956)
2073|588|582|42|0.164217262917|SRID=4326;LINESTRING(-77.0455961 -12.1145956,-77.0448928 -12.1152972)
2074|582|577|42|0.169418500371|SRID=4326;LINESTRING(-77.0448928 -12.1152972,-77.0441978 -12.1160495)
2075|577|572|42|0.160790592235|SRID=4326;LINESTRING(-77.0441978 -12.1160495,-77.0435076 -12.1167349)
2076|572|568|42|0.169167765651|SRID=4326;LINESTRING(-77.0435076 -12.1167349,-77.0427888 -12.1174631)
2077|568|4|42|0.107735194279|SRID=4326;LINESTRING(-77.0427888 -12.1174631,-77.0424084 -12.1178619,-77.0423 -12.1178951)
2079|1190|1191|28|0.153138803413|SRID=4326;LINESTRING(-77.0471314 -12.1118273,-77.0464613 -12.1111871)
2081|606|1192|193|0.0135627051346|SRID=4326;LINESTRING(-77.0486187 -12.1129841,-77.048673 -12.1130455)
2083|600|1193|193|0.0236870652579|SRID=4326;LINESTRING(-77.0483861 -12.1130387,-77.0485134 -12.1129715)
2084|1193|606|193|0.0173931225864|SRID=4326;LINESTRING(-77.0485134 -12.1129715,-77.0486187 -12.1129841)
2086|504|4|49|0.147690561926|SRID=4326;LINESTRING(-77.0419379 -12.1170836,-77.0423 -12.1178951)
2088|1190|1194|40|0.173972803562|SRID=4326;LINESTRING(-77.0471314 -12.1118273,-77.0478663 -12.1110742)
2090|504|569|40|0.0461726422049|SRID=4326;LINESTRING(-77.0419379 -12.1170836,-77.0421223 -12.1168742)
2091|569|573|40|0.173903510712|SRID=4326;LINESTRING(-77.0421223 -12.1168742,-77.0428784 -12.1161424)
2092|573|578|40|0.163802585163|SRID=4326;LINESTRING(-77.0428784 -12.1161424,-77.0435597 -12.1154235)
2093|578|581|40|0.166146976051|SRID=4326;LINESTRING(-77.0435597 -12.1154235,-77.0442467 -12.1146906)
2094|581|589|40|0.166965748888|SRID=4326;LINESTRING(-77.0442467 -12.1146906,-77.0449647 -12.1139801)
2095|589|1101|40|0.171518885241|SRID=4326;LINESTRING(-77.0449647 -12.1139801,-77.0456746 -12.1132241)
2096|1101|594|40|0.162349584323|SRID=4326;LINESTRING(-77.0456746 -12.1132241,-77.0463971 -12.1125579)
2097|594|1190|40|0.171220870407|SRID=4326;LINESTRING(-77.0463971 -12.1125579,-77.0471314 -12.1118273)
2099|591|600|193|0.0201877236481|SRID=4326;LINESTRING(-77.0483363 -12.1131495,-77.0483861 -12.1130387)
2101|592|1101|3|0.217514851399|SRID=4326;LINESTRING(-77.0470001 -12.113172,-77.0456746 -12.1132241)
2103|1101|1195|3|0.198026628775|SRID=4326;LINESTRING(-77.0456746 -12.1132241,-77.0444669 -12.1132271)
2105|414|162|49|0.206476448419|SRID=4326;LINESTRING(-77.0399086 -12.1141262,-77.0391178 -12.1131619)
2106|162|170|49|0.199286817918|SRID=4326;LINESTRING(-77.0391178 -12.1131619,-77.038386 -12.112207)
2107|170|1152|49|0.201575659219|SRID=4326;LINESTRING(-77.038386 -12.112207,-77.0376446 -12.111242)
2108|1152|1196|49|0.125478222489|SRID=4326;LINESTRING(-77.0376446 -12.111242,-77.0372572 -12.1107437,-77.0371796 -12.1106439)
2110|1141|110|19|0.125716247603|SRID=4326;LINESTRING(-77.0293951 -12.1244797,-77.0294835 -12.1244661,-77.0301526 -12.1243638)
2111|110|116|19|0.0948122986026|SRID=4326;LINESTRING(-77.0301526 -12.1243638,-77.0306537 -12.1242839,-77.0307203 -12.1242561)
2113|1141|479|34|0.259279495813|SRID=4326;LINESTRING(-77.0293951 -12.1244797,-77.0293903 -12.1244148,-77.0292487 -12.1234312,-77.0291778 -12.1229387)
2114|479|639|34|0.0930708380242|SRID=4326;LINESTRING(-77.0291778 -12.1229387,-77.0291669 -12.1228672,-77.0290937 -12.1223864)
2115|639|646|34|0.178583585141|SRID=4326;LINESTRING(-77.0290937 -12.1223864,-77.0290127 -12.1216733,-77.0290097 -12.121318)
2116|646|638|34|0.157431436801|SRID=4326;LINESTRING(-77.0290097 -12.121318,-77.0289985 -12.1210924,-77.0289965 -12.1210407,-77.0289706 -12.1203741)
2117|638|635|34|0.0870618252624|SRID=4326;LINESTRING(-77.0289706 -12.1203741,-77.0289467 -12.1198522)
2118|635|1121|34|0.00927155001677|SRID=4326;LINESTRING(-77.0289467 -12.1198522,-77.0289519 -12.1197968)
2119|1121|24|34|0.0605234603448|SRID=4326;LINESTRING(-77.0289519 -12.1197968,-77.0289478 -12.1196457,-77.0289804 -12.1194347)
2121|1197|604|40|0.0157898893714|SRID=4326;LINESTRING(-77.0484813 -12.1104153,-77.0485492 -12.1103481)
2122|604|1186|40|0.164772157366|SRID=4326;LINESTRING(-77.0485492 -12.1103481,-77.0492485 -12.1096379)
2123|1186|1186|40|0.00154280602137|SRID=4326;LINESTRING(-77.0492485 -12.1096379,-77.0492553 -12.1096315)
2124|565|601|279|0.173016758535|SRID=4326;LINESTRING(-77.0484951 -12.1116997,-77.0477518 -12.1124367)
2126|1193|565|30|0.211938216404|SRID=4326;LINESTRING(-77.0485134 -12.1129715,-77.0484951 -12.1116997)
2127|565|1197|30|0.214024146695|SRID=4326;LINESTRING(-77.0484951 -12.1116997,-77.0484813 -12.1104153)
2129|565|607|198|0.162485133215|SRID=4326;LINESTRING(-77.0484951 -12.1116997,-77.0492214 -12.1123631)
2130|607|1198|198|0.0132472773281|SRID=4326;LINESTRING(-77.0492214 -12.1123631,-77.0492773 -12.1124205)
2132|701|1199|19|0.133347316876|SRID=4326;LINESTRING(-77.0181028 -12.1263325,-77.0179615 -12.1263513,-77.0172982 -12.126448)
2133|1199|830|19|0.180921988042|SRID=4326;LINESTRING(-77.0172982 -12.126448,-77.0162095 -12.1266235)
2134|830|805|19|0.261050411923|SRID=4326;LINESTRING(-77.0162095 -12.1266235,-77.0155939 -12.1267169,-77.0146379 -12.1268723)
2135|805|1111|19|0.135319195312|SRID=4326;LINESTRING(-77.0146379 -12.1268723,-77.0138216 -12.1269908)
2136|1111|1183|19|0.0292484949254|SRID=4326;LINESTRING(-77.0138216 -12.1269908,-77.0136451 -12.127016)
2137|1183|1200|19|0.113279780225|SRID=4326;LINESTRING(-77.0136451 -12.127016,-77.0130552 -12.1271137,-77.0129639 -12.1271286)
2138|1200|771|19|0.0231720814223|SRID=4326;LINESTRING(-77.0129639 -12.1271286,-77.0128245 -12.1271513)
2139|771|987|19|0.210075330757|SRID=4326;LINESTRING(-77.0128245 -12.1271513,-77.0127535 -12.1271628,-77.0115594 -12.1273491)
2140|987|993|19|0.158573881938|SRID=4326;LINESTRING(-77.0115594 -12.1273491,-77.0106035 -12.1274924)
2141|993|986|19|0.16606503493|SRID=4326;LINESTRING(-77.0106035 -12.1274924,-77.0096836 -12.127642,-77.0096043 -12.127654)
2142|986|1201|19|0.118445075919|SRID=4326;LINESTRING(-77.0096043 -12.127654,-77.0088905 -12.1277623)
2143|1201|1202|19|0.376986399355|SRID=4326;LINESTRING(-77.0088905 -12.1277623,-77.0087776 -12.1277801,-77.0076295 -12.1279608,-77.0066191 -12.12811)
2144|1202|1203|19|0.240616961492|SRID=4326;LINESTRING(-77.0066191 -12.12811,-77.0051717 -12.1283463)
2146|867|1130|19|0.326319591025|SRID=4326;LINESTRING(-77.0095791 -12.1275322,-77.0096654 -12.1275193,-77.011544 -12.1272235)
2147|1130|772|19|0.210265870443|SRID=4326;LINESTRING(-77.011544 -12.1272235,-77.0127459 -12.1270412,-77.0128112 -12.1270315)
2148|772|1204|19|0.0230413886294|SRID=4326;LINESTRING(-77.0128112 -12.1270315,-77.0129501 -12.1270107)
2149|1204|779|19|0.11586476543|SRID=4326;LINESTRING(-77.0129501 -12.1270107,-77.0130382 -12.1269975,-77.0136483 -12.1269044)
2150|779|1110|19|0.024904098607|SRID=4326;LINESTRING(-77.0136483 -12.1269044,-77.013798 -12.1268793)
2151|1110|804|19|0.136396313724|SRID=4326;LINESTRING(-77.013798 -12.1268793,-77.0146207 -12.1267592)
2152|804|831|19|0.260583463354|SRID=4326;LINESTRING(-77.0146207 -12.1267592,-77.0161895 -12.1265109)
2153|831|1205|19|0.184940944521|SRID=4326;LINESTRING(-77.0161895 -12.1265109,-77.017302 -12.1263292)
2154|1205|1206|19|0.132009315068|SRID=4326;LINESTRING(-77.017302 -12.1263292,-77.017913 -12.1262405,-77.0179534 -12.1262347,-77.0180984 -12.126214)
2156|1207|1208|21|0.0073286074754|SRID=4326;LINESTRING(-77.031538 -12.1035643,-77.0314948 -12.103553)
2159|1208|1209|21|0.172711791219|SRID=4326;LINESTRING(-77.0314948 -12.103553,-77.0304537 -12.1033948)
2160|1209|1168|21|0.152147002368|SRID=4326;LINESTRING(-77.0304537 -12.1033948,-77.0295369 -12.1032533)
2161|1168|1210|21|0.314158633195|SRID=4326;LINESTRING(-77.0295369 -12.1032533,-77.0276409 -12.1029803)
2163|823|829|116|0.143471363541|SRID=4326;LINESTRING(-77.0172267 -12.1285556,-77.017257 -12.1276953)
2164|829|1199|116|0.207992493342|SRID=4326;LINESTRING(-77.017257 -12.1276953,-77.0172637 -12.1275128,-77.0172982 -12.126448)
2165|1199|1205|116|0.0198095336455|SRID=4326;LINESTRING(-77.0172982 -12.126448,-77.017302 -12.1263292)
2166|1205|1001|116|0.167587632468|SRID=4326;LINESTRING(-77.017302 -12.1263292,-77.0173065 -12.1262373,-77.0173083 -12.126202,-77.0173215 -12.1255144,-77.0173289 -12.125324)
2168|1078|1083|1|0.00452081078015|SRID=4326;LINESTRING(-77.0234546 -12.134893,-77.0234557 -12.1349201)
2170|1078|1211|1|0.0688405299768|SRID=4326;LINESTRING(-77.0234546 -12.134893,-77.0233876 -12.1349195,-77.0231147 -12.1351353)
2172|381|1046|58|0.0103958757374|SRID=4326;LINESTRING(-77.0303851 -12.1105835,-77.0303225 -12.1105736)
2174|1138|1037|236|0.0108410595051|SRID=4326;LINESTRING(-77.0302159 -12.1116174,-77.0301498 -12.1116159)
2176|379|1034|151|0.00419273640856|SRID=4326;LINESTRING(-77.0300016 -12.1126445,-77.0299762 -12.1126416)
2178|497|20|140|0.0142144345009|SRID=4326;LINESTRING(-77.0294865 -12.1159272,-77.0294017 -12.1159095)
2180|1151|1031|113|0.0141846206281|SRID=4326;LINESTRING(-77.0293014 -12.1169537,-77.0293184 -12.1169546,-77.0293879 -12.1169545)
2182|1030|18|211|0.0176236253661|SRID=4326;LINESTRING(-77.0291487 -12.1179541,-77.029064 -12.117889)
2183|18|1212|211|0.185275551026|SRID=4326;LINESTRING(-77.029064 -12.117889,-77.0281661 -12.1172141)
2184|1212|1213|211|0.0737891015061|SRID=4326;LINESTRING(-77.0281661 -12.1172141,-77.0278046 -12.1169504)
2186|394|1214|329|0.0124695655994|SRID=4326;LINESTRING(-77.0308504 -12.1077286,-77.0309262 -12.1077347)
2187|1214|1026|329|0.17012781118|SRID=4326;LINESTRING(-77.0309262 -12.1077347,-77.0319506 -12.1078972)
2188|1026|1143|329|0.127200985471|SRID=4326;LINESTRING(-77.0319506 -12.1078972,-77.0327167 -12.1080176)
2189|1143|392|329|0.172336461038|SRID=4326;LINESTRING(-77.0327167 -12.1080176,-77.0337537 -12.1081864)
2191|1215|1208|22|0.15995390883|SRID=4326;LINESTRING(-77.0313368 -12.1045004,-77.0314948 -12.103553)
2193|1215|1216|215|0.172489914908|SRID=4326;LINESTRING(-77.0313368 -12.1045004,-77.0302964 -12.1043466)
2194|1216|1169|215|0.150779460073|SRID=4326;LINESTRING(-77.0302964 -12.1043466,-77.0293882 -12.1042042)
2195|1169|1217|215|0.28296032676|SRID=4326;LINESTRING(-77.0293882 -12.1042042,-77.0276838 -12.1039371)
2197|398|388|22|0.124578644952|SRID=4326;LINESTRING(-77.0307463 -12.1087999,-77.0306125 -12.1095359)
2198|388|380|22|0.177731368593|SRID=4326;LINESTRING(-77.0306125 -12.1095359,-77.0304581 -12.1105917)
2199|380|1137|22|0.172303949863|SRID=4326;LINESTRING(-77.0304581 -12.1105917,-77.030294 -12.1116131)
2200|1137|378|22|0.174325310904|SRID=4326;LINESTRING(-77.030294 -12.1116131,-77.0301158 -12.1126445)
2201|378|1218|22|0.178828605754|SRID=4326;LINESTRING(-77.0301158 -12.1126445,-77.029954 -12.1136388,-77.0299433 -12.1137042)
2202|1218|1153|22|0.0121463292924|SRID=4326;LINESTRING(-77.0299433 -12.1137042,-77.0299324 -12.1137763)
2204|1219|319|17|0.378107518436|SRID=4326;LINESTRING(-77.023891 -12.1291382,-77.0250073 -12.1286891,-77.0257379 -12.1283955,-77.0260252 -12.12828)
2205|319|1171|17|0.170869101645|SRID=4326;LINESTRING(-77.0260252 -12.12828,-77.026991 -12.1278954)
2206|1171|207|17|0.194423357189|SRID=4326;LINESTRING(-77.026991 -12.1278954,-77.0280913 -12.1274611)
2207|207|11|17|0.255267889278|SRID=4326;LINESTRING(-77.0280913 -12.1274611,-77.0295281 -12.126872)
2209|674|77|51|0.139465031946|SRID=4326;LINESTRING(-77.0238205 -12.1293241,-77.0243819 -12.1298846,-77.0244177 -12.1299198)
2210|77|223|51|0.150841989975|SRID=4326;LINESTRING(-77.0244177 -12.1299198,-77.0250541 -12.1305259,-77.0250786 -12.1305492)
2211|223|134|51|0.0307778348486|SRID=4326;LINESTRING(-77.0250786 -12.1305492,-77.0252074 -12.1306835)
2212|134|1172|51|0.182165857098|SRID=4326;LINESTRING(-77.0252074 -12.1306835,-77.0259696 -12.1314785)
2214|1220|285|299|0.04413098799|SRID=4326;LINESTRING(-77.0356586 -12.1234948,-77.0354589 -12.1233173)
2215|285|1221|299|0.0355305435191|SRID=4326;LINESTRING(-77.0354589 -12.1233173,-77.0356165 -12.123171)
2217|1222|1223|299|0.0305473381935|SRID=4326;LINESTRING(-77.0357439 -12.1230478,-77.0358665 -12.1229098)
2219|1159|261|299|0.0303334590738|SRID=4326;LINESTRING(-77.0360058 -12.1235603,-77.0359366 -12.1236413,-77.0358814 -12.123695)
2221|1157|286|299|0.0344246962923|SRID=4326;LINESTRING(-77.036147 -12.1231933,-77.0362444 -12.1232618,-77.0363209 -12.123309)
2222|286|1158|299|0.0382501367533|SRID=4326;LINESTRING(-77.0363209 -12.123309,-77.0362222 -12.1233716,-77.0361319 -12.1234435)
2224|1164|850|1|0.0407471001409|SRID=4326;LINESTRING(-77.0504203 -12.1149273,-77.050373 -12.1149946,-77.050303 -12.1150262,-77.0502523 -12.1149973,-77.0502201 -12.1149422,-77.0501876 -12.1148415)
2226|1079|243|305|0.409582664258|SRID=4326;LINESTRING(-77.0266225 -12.1376458,-77.0268199 -12.1379227,-77.0270087 -12.1381913,-77.027189 -12.1383675,-77.0273864 -12.1384849,-77.027661 -12.1384849,-77.0278327 -12.1383591,-77.0279185 -12.1381996,-77.0280988 -12.1377046,-77.028382 -12.1368906,-77.0286738 -12.1362445)
2228|1224|73|267|0.124750972338|SRID=4326;LINESTRING(-77.0295839 -12.1270008,-77.0296553 -12.127746)
2229|73|128|267|0.153627541525|SRID=4326;LINESTRING(-77.0296553 -12.127746,-77.0297386 -12.1286641)
2230|128|139|267|0.184879939617|SRID=4326;LINESTRING(-77.0297386 -12.1286641,-77.029846 -12.1297683)
2231|139|148|267|0.0601718922442|SRID=4326;LINESTRING(-77.029846 -12.1297683,-77.0298773 -12.130128)
2232|148|147|267|0.104527097562|SRID=4326;LINESTRING(-77.0298773 -12.130128,-77.0299298 -12.130753)
2233|147|1225|267|0.123224593128|SRID=4326;LINESTRING(-77.0299298 -12.130753,-77.0299797 -12.1313481,-77.0300069 -12.1314884)
2234|1225|82|267|0.186393122413|SRID=4326;LINESTRING(-77.0300069 -12.1314884,-77.0293858 -12.1319998,-77.0291317 -12.1322018)
2236|96|69|269|0.142424166227|SRID=4326;LINESTRING(-77.0330936 -12.1254588,-77.0336086 -12.1261469)
2237|69|126|269|0.168683935915|SRID=4326;LINESTRING(-77.0336086 -12.1261469,-77.0337839 -12.1263885,-77.0341687 -12.1269628,-77.0341836 -12.1269861)
2239|234|218|23|0.172795517827|SRID=4326;LINESTRING(-77.0252487 -12.1351173,-77.0260547 -12.1344497)
2240|218|212|23|0.136459228063|SRID=4326;LINESTRING(-77.0260547 -12.1344497,-77.0267078 -12.1339425)
2241|212|1176|23|0.198107567839|SRID=4326;LINESTRING(-77.0267078 -12.1339425,-77.0276262 -12.1331705)
2242|1176|662|23|0.024156938212|SRID=4326;LINESTRING(-77.0276262 -12.1331705,-77.0277463 -12.1330866)
2243|662|208|23|0.143464356151|SRID=4326;LINESTRING(-77.0277463 -12.1330866,-77.0284432 -12.1325664)
2244|208|81|23|0.136095372633|SRID=4326;LINESTRING(-77.0284432 -12.1325664,-77.0291281 -12.1321054)
2245|81|5|23|0.160432575419|SRID=4326;LINESTRING(-77.0291281 -12.1321054,-77.0298811 -12.131491)
2247|11|1224|267|0.0233356764012|SRID=4326;LINESTRING(-77.0295281 -12.126872,-77.0295839 -12.1270008)
2249|233|1173|1|0.0384461339458|SRID=4326;LINESTRING(-77.0250604 -12.1350904,-77.0250204 -12.134993,-77.0250017 -12.1348671)
2251|233|1075|1|0.0269567790337|SRID=4326;LINESTRING(-77.0250604 -12.1350904,-77.0251102 -12.1351497,-77.0251314 -12.1351895,-77.0250929 -12.135229,-77.0250345 -12.1352501)
2629|473|1226|312|0.105572668755|SRID=4326;LINESTRING(-77.0159791 -12.1204505,-77.0166229 -12.1204505)
2253|231|1077|1|0.0265165229234|SRID=4326;LINESTRING(-77.0245339 -12.1348962,-77.0245645 -12.1349589,-77.0245457 -12.1350061,-77.024469 -12.1350419)
2255|1076|232|1|0.0274074274911|SRID=4326;LINESTRING(-77.0248936 -12.1351819,-77.0249409 -12.1350242)
2257|232|1173|1|0.0280209191237|SRID=4326;LINESTRING(-77.0249409 -12.1350242,-77.0250017 -12.1348671)
2259|57|546|301|0.037723460183|SRID=4326;LINESTRING(-77.0404198 -12.1190656,-77.0403804 -12.1191607,-77.0402949 -12.1192557)
2260|546|293|301|0.0340436829258|SRID=4326;LINESTRING(-77.0402949 -12.1192557,-77.0402622 -12.1192778,-77.0401518 -12.1193207,-77.0401005 -12.1193274)
2261|293|191|301|0.0429043885443|SRID=4326;LINESTRING(-77.0401005 -12.1193274,-77.0399779 -12.1193132,-77.0398536 -12.1192422)
2262|191|183|301|0.0347077251233|SRID=4326;LINESTRING(-77.0398536 -12.1192422,-77.0397726 -12.1191493,-77.0397285 -12.1190742)
2264|315|314|300|0.0303971572298|SRID=4326;LINESTRING(-77.0424708 -12.1190485,-77.0425434 -12.1191778,-77.0425695 -12.1192029)
2266|191|183|301|0.0347077251233|SRID=4326;LINESTRING(-77.0398536 -12.1192422,-77.0397285 -12.1190742)
2268|26|24|285|0.0454478277203|SRID=4326;LINESTRING(-77.0292457 -12.1193558,-77.0292025 -12.1194463,-77.0291161 -12.1194877,-77.0290216 -12.119483,-77.0289804 -12.1194347)
2270|59|554|300|0.0156876449222|SRID=4326;LINESTRING(-77.0430286 -12.1187634,-77.0429567 -12.1187013)
